Statistical profiling result from isolate-0x148008000-28228-tree-hotpath-rebuilt.log, (10754 ticks, 14 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.1%  JS: +initialize file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1496:13
      1    0.0%    0.1%  JS: +init file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:39:7
      1    0.0%    0.1%  JS: +init file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:275:7
      1    0.0%    0.1%  JS: +getState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3011:11
      1    0.0%    0.1%  JS: +getPropertyDescriptor file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:425:31
      1    0.0%    0.1%  JS: +getOrCreateId file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1884:16
      1    0.0%    0.1%  JS: +getIndexAccessor file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:567:19
      1    0.0%    0.1%  JS: +getId file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2744:8
      1    0.0%    0.1%  JS: +getBufferedUUID node:internal/crypto/random:387:25
      1    0.0%    0.1%  JS: +get valueMetadata file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2082:20
      1    0.0%    0.1%  JS: +get value file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3503:12
      1    0.0%    0.1%  JS: +get node:internal/util:665:17
      1    0.0%    0.1%  JS: +get identifierOwnerResolver file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2070:30
